ident,             JDTDB,                      X,                      Y,                      Z,              VX (km/s),              VY (km/s),              VZ (km/s),             mass (kg),          radius (km),  color1,   color2,    color3,
     Earth, 2523999.6926191044, -108338087.50864677, -107325646.32273474, 619421.0359575131, 24.92389500287445, -15.66295469705907, 0.005818102947765165, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2523999.6926191044, -108002485.54976942, -107097689.62938453, 637733.2312911813, 24.39444917512578, -14.853244270806353, -0.07181137005803678, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2523999.6926191044, -270331503.25111455, 83919616.31928565, 7730270.304698693, -5.175695403455127, -21.38403580552909, -0.3230877766834697, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2523999.6926191044, 135852117.5155006, -738395104.9585192, 137517.79159031878, 12.608487057663487, 3.391208981426324, -0.2952479435742493, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2523999.6926191044, 801724766.9051346, -1220401492.8917243, -11200229.485884244, 7.495562927697101, 5.339063704063618, -0.39134176399360276, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2523999.6926191044, 508131515.4148625, 2837515875.7465725, 3954924.6946849786, -6.743085883415241, 0.9517060603681761, 0.09052254149384088, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2523999.6926191044, 4215552248.640035, 1400605700.6428618, -125769579.14558329, -1.7163896820667979, 5.202015964635942, -0.06762963775646255, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2523999.6926191044, -3846665297.501721, 4021160824.165188, 686134660.7197784, -2.4355918421615965, -4.249150159643202, 1.1729916571101653, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2523999.6926191044, -27299528.001686774, 156255344.06865314, 15006666.673802903, -34.13546408061502, 2.489141416061009, 0.2647720249438999, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 276132538.65100104

       Sun, 2524275.7227137536, -29675982.054813556, 21788747.74868196, 574627.2962323345, -0.011234077618890656, -0.0020998634874021004, 0.00032285000919302017, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2524275.7227137536, -66075439.884584874, -36551317.2173, -878522.8012327141, 31.484323415289374, -23.500323181224157, -4.801192636610116, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2524275.7227137536, 1807691.2730456148, 124919534.75604942, 220326.96518426988, -33.616857959617356, 10.067556625063771, 2.0782379913198636, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2524275.7227137536, -158620518.67567298, 94191402.86276336, 554599.3617372991, -15.074462993064099, -26.092608536542233, 0.01197893275457546, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2524275.7227137536, -158483160.62401804, 94571487.5556694, 541472.9798780319, -15.975734279093636, -25.75364589844386, -0.06788615060572116, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2524275.7227137536, 95924071.81527057, -145091527.18435946, -5983738.523848417, 20.248771500735515, 16.6549217694436, -0.1426221416816512, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2524275.7227137536, 415030919.8567022, -598443316.2186412, -6677191.426481393, 10.46011303737229, 8.22944436404714, -0.268093860385729, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2524275.7227137536, 970367512.0338982, -1079458361.9073484, -20364173.753797024, 6.618045480921792, 6.460775157346559, -0.37565663399237903, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2524275.7227137536, 346538376.2998682, 2855675835.3252397, 6107190.884037282, -6.804720386491724, 0.5702915190364553, 0.08991946690449508, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2524275.7227137536, 4172822605.6199803, 1524065687.055574, -127328639.02845421, -1.8667073203091817, 5.15072384416752, -0.06310532397332161, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2524275.7227137536, -3903909213.8528185, 3918952061.5353875, 713956747.0706154, -2.3645756175225596, -4.322051534653491, 1.1600756211760301, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2524275.7227137536, 45962145.40009623, -148892758.84240377, -17750504.140754852, 20.8883297571172, 13.55830832278629, 1.4586771268725935, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness: 

       Sun, 2524389.403270156, -29783970.779694706, 21764272.563415315, 577773.3907809119, -0.010740888847408116, -0.003019168136963337, 0.0003177731067810383, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2524389.403270156, 12769883.387951437, -23723375.743620005, -7034809.376525778, 25.912392692875535, 35.56566342656548, 0.5454797861305013, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2524389.403270156, -55308819.777756214, -83801343.97213708, 554384.9510344525, 33.798946534023955, -8.375389650171522, -2.0653418870393723, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2524389.403270156, -50846792.49998039, -128695149.04707298, 636212.3423577978, 29.01544104566744, -4.242486713941387, 0.0005247671955396212, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2524389.403270156, -51062801.75327846, -128354248.20790909, 600410.7798225934, 28.206837847290657, -4.778490254547289, -0.016138620711290075, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2524389.403270156, 170678704.8046503, 88122860.99970074, -2903711.079761227, -6.714146585499317, 25.08004265123434, 0.6900141338139381, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2524389.403270156, 510837988.555628, -509031115.71498793, -9192742.681538446, 8.995973885532848, 9.938886421711562, -0.242800000315522, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2524389.403270156, 1033375505.8111676, -1013892996.7241532, -24010579.591923915, 6.207340264241743, 6.886034863911793, -0.3665898850117392, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2524389.403270156, 279605356.2001577, 2860498926.442338, 6988779.132339022, -6.823869207116992, 0.4116898137045631, 0.08958516227979074, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2524389.403270156, 4154185692.06409, 1574546673.0050137, -127939235.85101521, -1.928174741274428, 5.128320933662255, -0.06122581735717019, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2524389.403270156, -3926987593.616459, 3876354361.1988373, 725323949.9239441, -2.334688892149493, -4.351859815453065, 1.154545457963692, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2524389.403270156, 83338890.0337671, 100152980.5211352, 9007717.885979556, -21.82845309154413, 25.478923498531035, 2.735208878200593, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 265419187.82386908

       Sun, 2524798.6741065388, -30093781.589280076, 21615166.772545267, 587526.6399244859, -0.006844817114709845, -0.004974746678383855, 0.0002361024516399442, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2524798.6741065388, -77997698.42060477, -25158590.92474462, 1132299.4334513675, 24.103793719658007, -32.67509932214694, -4.87789400346782, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2524798.6741065388, -135347264.91989997, -1213328.3596354795, 6326242.882795127, 7.190396869689401, -34.38401764801361, -0.900697834001485, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2524798.6741065388, 54966215.57007876, -104265854.60221852, 630879.6808923973, 24.20313994151988, 16.5652661940094, -0.007560637428533165, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2524798.6741065388, 54765290.24794809, -103915507.40408471, 595799.453005481, 23.349203630712932, 16.096874213302183, 0.004274570052407153, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2524798.6741065388, -220763763.53820652, -119290855.0101509, 2265323.6480941484, 15.281674201280493, -17.411576685531784, -0.7370480319223439, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2524798.6741065388, 706430804.4194478, -80069178.46763866, -15381712.514301343, 1.6325529770541378, 13.55628646881504, -0.09429833156335786, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2524798.6741065388, 1223856398.8129685, -746036912.8540974, -36234618.035748795, 4.512262664968078, 8.20472803591953, -0.3216222338070416, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2524798.6741065388, 37489068.514784284, 2864883113.504455, 10129858.98928658, -6.8619981554549785, -0.16502612836405778, 0.08796340483734397, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2524798.6741065388, 4082120491.0055733, 1754383115.7997072, -129983637.16870274, -2.1471732052761365, 5.041549372283438, -0.05438613675840589, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2524798.6741065388, -4007601350.2164917, 3720585486.815743, 765784273.9564428, -2.2239690294527295, -4.458037760962929, 1.1335972505050018, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2524798.6741065388, 115021290.62810282, 41976758.9973448, 2788186.443973413, -9.411139136697201, 30.32581045604665, 3.257054045510695, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 158108089.45052993

       Sun, 2524854.426421769, -30125388.108939, 21590602.699550286, 588637.2885651789, -0.006233395987235367, -0.005212905362432791, 0.00022305818468963974, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2524854.426421769, -20264157.26628891, 66441513.6938489, 3361330.407397684, -57.342832956164706, 12.28244936948911, 6.243918434076612, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2524854.426421769, -8962809.244687337, -85110084.91421151, -2139883.806268734, 34.11887955717259, 6.68725938929161, -1.8704078808292224, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2524854.426421769, 119979278.69752842, 15934401.368753174, 582662.837183871, 0.6415510003102358, 29.659790607991834, -0.011547535415953658, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2524854.426421769, 119695414.81009458, 16222906.95290473, 549378.5949380544, -0.05603315720282643, 28.990715478962937, 0.027730601955782887, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2524854.426421769, -127606330.09747495, -183106269.68524885, -1339178.5822171345, 22.76371367388294, -8.33666367261923, -0.7284297669528185, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2524854.426421769, 711525350.8898121, -14469631.970504008, -15775552.234831234, 0.4808336072286249, 13.663408390915846, -0.0691085199398373, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2524854.426421769, 1244980013.2939339, -706148248.4727329, -37765748.437137306, 4.2573483492907, 8.355624363313304, -0.3140421730785164, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2524854.426421769, 4431065.611230639, 2863897651.9421215, 10552928.935674576, -6.863405201056143, -0.24413464024495896, 0.08769164162887635, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2524854.426421769, 4071706367.339361, 1778638083.373037, -130243351.21763255, -2.17671286097574, 5.028993931413701, -0.053446018282370805, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2524854.426421769, -4018276993.887612, 3699076613.5019255, 771237642.5839127, -2.208505342891283, -4.472355182110877, 1.1306160404343586, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2524854.426421769, 4163241.4668286084, 150401323.50370833, 14426875.7280909, -33.171876389934376, 9.351825535396822, 1.0020810936255442, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness: 

       Sun, 2525226.174109724, -30259254.791328188, 21430752.01044152, 594130.5139405109, -0.0022277176325305953, -0.004465716983626808, 0.000123684851082677, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2525226.174109724, -88586501.46989466, 18292441.842015654, 5664730.792615028, -7.533231842170862, -46.576385698295205, -3.1264581447078137, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2525226.174109724, -128969659.47439677, 63711570.855912335, 6877187.5699917, -13.950447302378896, -32.35242028046881, 0.3455614973365762, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2525226.174109724, 119265911.70372419, 32490745.78380083, 581105.9600434458, -2.683453533545369, 29.578559727174845, -0.009826925203309005, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2525226.174109724, 119614942.70032449, 32409917.69342081, 588269.1736966845, -2.4627075215681056, 30.649571481893155, -0.10980705082891244, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2525226.174109724, -69193437.85181533, 256125927.5847611, 6469010.237408213, -23.0074237142101, -1.9008177663745416, 0.5197158352471642, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2525226.174109724, 605176026.457588, 406100555.4920636, -15204701.621140243, -6.915997052052464, 11.79021670166536, 0.10363343028119118, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2525226.174109724, 1352975471.4403846, -423881212.0277901, -46943953.13010458, 2.433677913955722, 9.160243611791225, -0.2550862403249974, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2525226.174109724, -215896234.62445027, 2847560192.435914, 13336832.26235356, -6.8491489608668275, -0.7736236587522728, 0.08556719127423366, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2525226.174109724, 3998651095.329699, 1938769011.8839107, -131858766.59021503, -2.371747814619672, 4.940827250328718, -0.0471302559970422, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2525226.174109724, -4087529157.5669594, 3553906896.497037, 807223579.5562781, -2.1030361201369963, -4.566843096482835, 1.1099402552304323, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2525226.174109724, 118562780.98044483, 27569157.76905986, 1277342.5368188012, -6.591088278882074, 30.599924161430202, 3.2899901616397758, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 5020075.435729087

       Sun, 2525411.8454074035, -30281686.42674682, 21366999.398047186, 595771.0748513027, -0.0005990649413437365, -0.0033148012857419367, 7.588567785275171e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2525411.8454074035, -82843731.4825874, -17946792.652215343, 2176805.419288789, 19.198220514491236, -36.87394437970822, -4.77345041297469, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2525411.8454074035, -36876861.16478377, 128790394.44857994, 2496007.337465452, -35.072069141304354, -2.325485416354431, 1.986950279341041, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2525411.8454074035, -176972734.60221082, -7259921.211347219, 614831.6490220379, 5.207427205601818, -29.355572071897488, 0.011247792727111447, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2525411.8454074035, -176980982.19578612, -7654593.972840283, 650861.1778305522, 6.1939227874212195, -29.326699077372165, -0.007320686563046174, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2525411.8454074035, -276691103.90038395, 10862974.159461394, 6367087.740590138, 1.9158124561405685, -22.133219058844716, -0.5112029825526406, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2525411.8454074035, 469606194.1702945, 576813300.1872363, -12914998.297361182, -9.860487157318069, 9.353677295937072, 0.17963423937338832, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2525411.8454074035, 1384219307.406156, -274717210.77956617, -50762912.00552088, 1.455359372493181, 9.419728070948423, -0.22049808059853457, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2525411.8454074035, -325602296.7874041, 2833023332.479147, 14699540.06945074, -6.826466918518261, -1.038725091871541, 0.08430286896297641, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2525411.8454074035, 3959831517.9470153, 2017656059.932733, -132589321.16862339, -2.4678367799563268, 4.893923651655676, -0.043947177882711096, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2525411.8454074035, -4120832483.66086, 3480271844.3821397, 824942654.4741951, -2.0488112395903353, -4.6133587347386005, 1.0990868219579701, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2525411.8454074035, -206512538.0263271, -29707852.99205909, -4928173.796659411, 2.6466466107163855, -25.315391308757672, -2.7134246127114587, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 37513123.82337481

       Sun, 2525433.1301297843, -30282684.252270088, 21361064.395868037, 595907.5022449523, -0.000489628553577693, -0.003143278872485936, 7.258729973153988e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2525433.1301297843, -21906419.438215822, -46594275.247693636, -5735083.035498267, 38.5865311720682, 8.422898529845373, -2.8343447169153335, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2525433.1301297843, -96410754.20460351, 105966174.35647841, 5601642.629357829, -27.71489677604419, -21.749211638047168, 1.2883426530785158, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2525433.1301297843, -157883632.65116486, -58164038.97997759, 633595.0427853912, 15.26593771994344, -25.38866309308614, 0.00797155775817418, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2525433.1301297843, -158270851.38386348, -58285609.52592608, 650778.6873561527, 15.548478797271684, -26.314926907696396, 0.08597037916251823, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2525433.1301297843, -269480237.51566947, -29477070.096802574, 5344930.672926983, 5.921613237532371, -21.625882442913134, -0.5979613953874163, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2525433.1301297843, 451207432.2230049, 593713154.9309577, -12577451.627960252, -10.146967528438786, 9.024400566883717, 0.18742326889946853, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2525433.1301297843, 1386790499.8322537, -257372715.3135692, -51164579.93449782, 1.340926192962947, 9.442996794153965, -0.2163304456197664, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2525433.1301297843, -338153183.74344975, 2831085157.271939, 14854432.036283351, -6.823198637501907, -1.069115833456954, 0.08414930289981763, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2525433.1301297843, 3955283084.3070784, 2026650931.3870087, -132669803.31520595, -2.4787932126255474, 4.888425891769873, -0.04358114704821363, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2525433.1301297843, -4124594469.7687106, 3471782998.8869624, 826962710.2929695, -2.042528787453948, -4.618660696764194, 1.0978199022322976, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2525433.1301297843, -195604591.4122594, -73969437.73880604, -9670570.450948903, 9.016987285800527, -22.60351901074778, -2.4208634759125838, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness: 

       Sun, 2525765.4912433717, -30268084.129929412, 21303875.969710503, 597158.4383478666, 0.001236088242335088, -0.0005592748969685663, 1.8952825042816547e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
